230, 3416, -0.200,  0.400, -20.326,  219.079, 131, 131,  99.376,  3.069, -2.461
231, 3426, -0.200,  0.400, -7.087,  215.628, 131, 131,  104.270,  2.855, -2.423
232, 3436, -0.200,  0.400, -32.441,  209.658, 131, 131,  88.608,  3.103, -2.384
233, 3446, -0.200,  0.400, -11.311,  198.420, 131, 131,  93.554,  2.688, -2.346
234, 3456, -0.200,  0.400, -3.944,  221.326, 131, 131,  108.691,  2.888, -2.294
235, 3466, -0.200,  0.400, -14.276,  205.888, 130, 130,  95.805,  2.822, -2.243
236, 3476, -0.200,  0.400, -4.977,  227.707, 130, 130,  111.365,  2.983, -2.205
237, 3486, -0.200,  0.400, -17.662,  208.113, 130, 130,  95.225,  2.894, -2.166
238, 3496, -0.200,  0.400, -6.158,  221.709, 130, 130,  107.775,  2.921, -2.128
239, 3506, -0.200,  0.400, -2.147,  233.224, 130, 130,  115.538,  3.017, -2.076
240, 3516, -0.200,  0.400, -15.083,  237.239, 129, 129,  111.078,  3.234, -2.025
241, 3526, -0.200,  0.400, -5.259,  242.039, 129, 129,  118.390,  3.170, -1.974
242, 3536, -0.200,  0.400, -1.833,  241.746, 129, 129,  119.956,  3.122, -1.935
243, 3546, -0.200,  0.400, -0.639,  238.647, 129, 129,  119.004,  3.067, -1.897
244, 3556, -0.200,  0.400, -0.222,  230.618, 129, 129,  115.197,  2.959, -1.846
245, 3566, -0.200,  0.400, -24.353,  255.329, 129, 129,  115.487,  3.585, -1.794
246, 3576, -0.200,  0.400, -8.491,  243.383, 129, 129,  117.445,  3.229, -1.756
247, 3586, -0.200,  0.400, -2.960,  261.549, 129, 129,  129.294,  3.391, -1.705
248, 3596, -0.200,  0.400, -28.005,  245.552, 128, 128,  108.773,  3.507, -1.641
249, 3606, -0.200,  0.400, -9.764,  259.608, 128, 128,  124.921,  3.453, -1.615
250, 3616,  0.400,  0.300, -3.404,  237.927, 128, 128,  117.261,  3.094, -1.564
251, 3626,  0.400,  0.300, -1.187,  252.183, 128, 128,  125.498,  3.248, -1.512
252, 3636,  0.400,  0.300,  19.249,  261.920, 129, 129,  140.585,  3.111, -1.474
253, 3646,  0.400,  0.300,  26.375,  238.733, 129, 129,  132.554,  2.722, -1.435
254, 3656,  0.400,  0.300,  46.373,  255.461, 130, 130,  150.917,  2.680, -1.397
255, 3666,  0.400,  0.300,  59.069,  246.426, 131, 131,  152.748,  2.402, -1.371
256, 3676,  0.400,  0.300,  60.799,  214.639, 132, 132,  137.719,  1.972, -1.346
257, 3686,  0.400,  0.300,  78.770,  223.984, 133, 133,  151.377,  1.861, -1.307
258, 3696,  0.400,  0.300,  115.639,  205.381, 135, 135,  160.510,  1.150, -1.294
259, 3706,  0.400,  0.300,  108.066,  196.928, 137, 137,  152.497,  1.139, -1.282
260, 3716,  0.400,  0.300,  120.096,  192.388, 139, 139,  156.242,  0.926, -1.269
261, 3726,  0.400,  0.300,  152.824,  192.398, 141, 141,  172.611,  0.507, -1.256
262, 3736,  0.400,  0.300,  141.530,  197.697, 143, 143,  169.614,  0.720, -1.256
263, 3746,  0.400,  0.300,  185.385,  174.873, 146, 146,  180.129, -0.134, -1.256
264, 3756,  0.400,  0.300,  178.792,  191.587, 149, 149,  185.190,  0.164, -1.256
265, 3766,  0.400,  0.300,  173.163,  174.927, 151, 151,  174.045,  0.022, -1.256
